comment_id,video_id,video_title,channel_title,clean_text,published_at,like_count,candidate_sentiment,candidate_confidence,sentiment
Ugx1jneGNyLCghhtU5x4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Lekin bill to tabi pass hoga jab political party ko is chiz me benefit hoga.,2025-06-08T03:25:00Z,0,Neutral,0.7564439177513123,Neutral
UgxdvBtVyIaRQWwDowZ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Hamare opinion se laws thodi banayegi Government,2024-12-08T05:45:53Z,0,Neutral,0.6483079791069031,Neutral
UgzPS_YfPaSibAohw3t4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Like government kabhi public ka bhala sochegi,2026-06-17T18:06:52Z,0,Neutral,0.7229889035224915,Neutral
UgzQV9jkwQPKs6RArLJ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Sir jab 55000 se leke 80000 Tak life tax banrahe hai to phir se toll tax alag kyun Dena padraha hai😢,2025-05-10T05:18:42Z,0,Negative,0.5516299605369568,Negative
Ugz9RM_Wl4CQ-fMxzux4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Ak road tax ho ya har State ka alg alg road toh tute pute he milae gae,2025-09-24T10:14:18Z,0,Neutral,0.6646667122840881,Neutral
Ugxpiy3hQ1N_ORswwIN4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Jab Central gov alag aur state government alag banaya hi hai toh one road tax kyu bhai.,2024-11-08T08:36:10Z,0,Neutral,0.8005394339561462,Neutral
Ugw2gYQFIbCvpzP8byJ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Still they won't exempt the tax! If it's made easier than this we'll be charged more.,2025-01-06T03:15:11Z,0,Negative,0.8935553431510925,Negative
Ugw3HxRCFz_w_wd1eUl4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Roads ke condition ko dekh kar, road tax lena hi paap hai, aur state ka kya ""papi ko sajha mil sakti hai, paapiyon ko nahi"" 😂😂",2025-10-25T19:25:48Z,0,Neutral,0.6088060736656189,Neutral
UgzPCler1b_AUbplMdd4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Bro road tax tab lena chahiye hab road banaye bhai bhar kitna kam tax hota hai lekin kitni sahi road hoti hai......,2024-12-30T18:13:07Z,0,Neutral,0.677068829536438,Neutral
Ugxm4x4gTpFEev9nPet4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Yrs 1 road tax hona chahiye, but low rate pe",2026-04-19T05:14:51Z,0,Neutral,0.7612563371658325,Neutral
Ugy_QlFw3MyZONfy1dx4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"But road kaha h, pothole tax lena chahiye 😅",2026-07-20T15:43:57Z,0,Neutral,0.5912227034568787,Neutral
UgwQjl7a5iKpSXNBAFl4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Iam for Ek Bharat Ek Tax,2026-03-03T06:00:33Z,0,Neutral,0.7485023736953735,Neutral
Ugwyb3PsUbHkUfuG7_d4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Yes 1 country 1 road tax,2024-12-05T15:06:21Z,0,Neutral,0.7583476901054382,Neutral
UgwGb5k7IyjAksW2R1F4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,1 Bharat 1 Road tax hona chahiye,2025-04-28T17:25:09Z,0,Neutral,0.8086644411087036,Neutral
Ugw_6XPquAsL62AUPWd4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,#ekbharatektax hastag koro.. Gadkari shaheb Kara plz,2024-11-12T15:20:55Z,0,Neutral,0.8019317388534546,Neutral
UgxMY16GeNyAT8z-5i54AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Hmm apne tax se kudh road bana lenge.👍🏻,2026-01-16T21:10:47Z,0,Neutral,0.6293168663978577,Neutral
Ugy9UY7ONvraaCfjWE54AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Ye to logon ka fayade ka sauda hai. Govt nahi karegi😂,2026-01-25T10:56:31Z,0,Neutral,0.7053812146186829,Neutral
Ugy7gKuzRnFj2A5OgPN4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,What gives money to government that law will never change,2025-06-21T10:50:32Z,0,Neutral,0.5289661288261414,Neutral
UgwoZg_HKyo63c8QAd14AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Sir one india one road tax kiya toh corruption kidhar se karenge. Road tax pay karke bhi road vaisa kaha milta hai,2025-09-18T15:47:37Z,0,Neutral,0.49158257246017456,Neutral
UgyzxpySoMNvj4TunCN4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,One Bharat one road tax,2024-11-29T09:25:11Z,0,Neutral,0.7466465830802917,Neutral
UgxX71dL1yjkwD3KyJJ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Janta ka to all the time accha decision hota h but government thodi chahta,2025-03-15T01:11:18Z,0,Neutral,0.6917510032653809,Neutral
UgyFOpVxD6y07dEUZcR4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Year 2125 tak ye rule apply ho jayega.,2025-01-08T06:13:25Z,0,Neutral,0.8486461043357849,Neutral
UgzmHSPkdjFJPMXkBK54AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,फिर govt हम citizens को छीले कैसे 😂,2024-10-19T07:23:25Z,0,Neutral,0.7828590273857117,Neutral
Ugx2h_9jBdrvCgVhxlB4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,#ekbharatekroadtax 💯💯💯💯💯💯💯💯💯💯💯💯💯,2025-04-30T05:42:56Z,0,Neutral,0.5145765542984009,Neutral
UgyuoKXlswqb-57wVeN4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,One India one tax is best solution,2024-10-23T18:50:30Z,0,Neutral,0.5224068760871887,Neutral
Ugx18TssSZ3DAwJw6K94AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"No this is not a good option for normal people, rather the rule and procedure may be amended for transfer of registration and shall made feasible.",2025-05-12T13:46:30Z,0,Negative,0.7337328791618347,Negative
UgyMsLr8ie2PHZzGyfN4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Bh series is bogus, only aimed for central govt. employees. Very few private companies fulfilled the criteria.",2025-03-31T07:59:33Z,0,Negative,0.8322612047195435,Negative
UgwiHJkkqypUba-2Fad4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Central government states ko tax wapas dega nahi agar unki sarkar na ho to.,2025-01-15T17:12:56Z,0,Neutral,0.7924443483352661,Neutral
UgySgb6bNCbiShXpZuZ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"As long as there are corrupt officials at the position of making a decision, normal public wont get these benefits simple.. you either need andha paisa, powerful contacts, or a high profile govt job to avail these benefits.",2025-06-08T17:10:39Z,0,Negative,0.8099129796028137,Negative
UgwFGrHD9y3ob9RSC4t4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Do you think state govt will give up its revenue seeking power. Nice,2024-12-02T14:53:25Z,0,Neutral,0.7005473971366882,Neutral
Ugwg4n9vch2RTXiKrKR4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Same is in Rajasthan ,they charged me tata Tiago tax on 8 old years zest. This is a good way to harass middle class people and exhort money. Ta time of registration this for entire country. Car economy is getting worse day by day.",2025-05-23T10:32:31Z,0,Negative,0.9140632748603821,Negative
UgwUpKHqz5BEJr_0HH54AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,State governments will never approves this...,2024-10-05T03:30:24Z,0,Negative,0.5628004670143127,Negative
UgyZpvA_QIonyVi39ZF4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Tax k naam par to india no 1 hai,2024-09-13T06:00:54Z,0,Neutral,0.8210775852203369,Neutral
UgyUvpcVoAD9ILrlg_p4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"That sounds like federal govt., which India isn't. India is a Quasi Federal state, which may prevent such a taxation system. Because India is not a federal country, different states collect a tax that they will use accordingly. Central Govt. should limit the percentage of tax, but the amount should still be collected by the State Govts., thus giving the citizens a relief and the States get to keep the tax. Else, irrespective of the political party at Central Govt., there will be a chance for them to bias the tax sharing with the State Govts, creating more problems.",2024-09-16T07:29:33Z,0,Neutral,0.5524339079856873,Neutral
UgwUhdl7InxV5PoP5c94AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Habibi come to Karnataka road tax 😅,2026-02-15T07:23:40Z,0,Neutral,0.8001441955566406,Neutral
Ugwx9G3vanuxbuE58r94AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Case 1 Refund of rto JK , taken by govt itself The case Ishfaq Ahmad Tramboo vs. UT of J&K (decided on August 9, 2024) involved a dispute over the demand for 9% of the vehicle's declared value as a condition for assigning a new registration mark in Jammu & Kashmir. The petitioner, who had registered his vehicle in Haryana, brought it to J&K and sought re-registration. Authorities demanded a tax, which he challenged based on a prior Division Bench ruling (Zahoor Ahmad Bhat vs. Govt. of J&K). The High Court ruled in favor of Tramboo, directing the authorities to assign a J&K registration mark without charging the 9% tax. However, the government was allowed to seek a refund of the original tax from Haryana.",2025-06-07T16:20:19Z,0,Neutral,0.8081749081611633,Neutral
UgyiwyJfrvIV6h-CN6t4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,55k on road tax ☠️☠️☠️ I don't want to live here anymore,2026-04-01T22:12:44Z,0,Negative,0.94989413022995,Negative
Ugyppjr3fxp4RAOAmTF4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,One nation one tax🎉,2025-05-13T08:43:14Z,0,Positive,0.9101466536521912,Positive
UgxslCZEB-UY-iYZuKd4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,One Nation one tax but not road tax 😢😢😢,2026-02-02T15:48:21Z,0,Negative,0.680830717086792,Negative
UgxFvndxUYqqo_yOU0F4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Ye zaroori hai one nation one road tax,2026-09-11T16:21:08Z,0,Neutral,0.7997484803199768,Neutral
UgxWcIl3I5qkh2rZXQZ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,1 single Tax to be Applied.,2024-10-29T10:48:15Z,0,Neutral,0.8507605791091919,Neutral
UgyXYcOwfLB_kf7HbJp4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,This is an organised crime. why anyone should pay double taxation. In any other people friendly country this would never happen,2024-10-16T20:12:27Z,0,Negative,0.9269540905952454,Negative
Ugxs48S7745YF5QWu7V4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Taxation itself in India is a curse. Those who dealing in cash they pay zero tax, business tycoons have teams to advise them how to handle tax, so left was salaried middle class man. So govt decided let loot them as much as we can , no way he/she can left the nation and settle in some other countries.",2024-09-16T22:06:48Z,0,Negative,0.7861016392707825,Negative
UgzC9eEmHxt9H5B7Kkl4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Jaha se government vasooli kar skti hai karegi. Plus car to luxury mein aati hai government ki nazaro mein. Government chahe to 12-15L ki ex showroom price tk ki car ko in sab double vasooli se exempt kr skti hai. Lekin baat fir voi para 1 wali aajati hai. 🥸😒🥴,2026-01-22T02:43:44Z,0,Neutral,0.571689248085022,Neutral
UgzWxuaTY1MPOP4JYit4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,No possible .... Rules are relaxed enough ....,2025-10-06T16:30:08Z,0,Neutral,0.6757982969284058,Neutral
Ugxi2vcX54fAI7ao5qN4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Life time tax dene ke bad toll tax Sabi road pe toll bana diya hai Isliye lifetime tax ke Saath hi toll tax be le lo. Toll gate and uske infrastructure ke paise b bach jayenge aur hamara time bhi bach jayega uspe kya kehta hai,2025-04-21T10:45:41Z,0,Negative,0.5397586822509766,Negative
Ugx1ML6RHTAOHO5M5F54AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"One bharat and should be no road tax.. We are paying all ready gst from 18℅ to 28℅ of different items from cloth to grains n milk to medicines, n fuel to student book /pen too then government should not take road tax n toll tax .... Citizens appeal doesn't matter cause the public already chose the wrong candidate twice.. 😊 anpad hai to mumkin hai",2024-10-18T18:23:32Z,0,Neutral,0.6451126337051392,Neutral
UgzxDEBGZbgKRJJSsmB4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Rather than making the process of transfer of registration and taxes between RTO simpler, we have introduced a new system of BH. If everything has to be done centrally, what's the point of having state governments? How does one state with low revenue incentivise car sales while another state with too many cars disincentivise car sales?",2024-10-01T19:55:40Z,0,Negative,0.5300580859184265,Negative
UgylasPsjyRUcmszV8t4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Only one state in south is karnataka accepting BH registration,2025-05-09T02:13:26Z,0,Neutral,0.8496242761611938,Neutral
UgzdVXfo7LJEWKmSaS14AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,One Nation and One Road tax hona chahiye!,2026-03-31T14:43:21Z,0,Neutral,0.7596384882926941,Neutral
UgyOGsZMvZbDhhhU0ml4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Road should be collected annually irrespective of registration number plate or state. Why do i have have to pay life time of tax if for any reason my vehicle is not going to run for, say, 2-3 years??!!",2024-10-27T16:00:25Z,0,Negative,0.6126267313957214,Negative
UgzBTwKNU6UNukaEUyd4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Refund was given by state govt... #read the case ....Case 1 Refund of rto JK , taken by govt itself The case Ishfaq Ahmad Tramboo vs. UT of J&K (decided on August 9, 2024) involved a dispute over the demand for 9% of the vehicle's declared value as a condition for assigning a new registration mark in Jammu & Kashmir. The petitioner, who had registered his vehicle in Haryana, brought it to J&K and sought re-registration. Authorities demanded a tax, which he challenged based on a prior Division Bench ruling (Zahoor Ahmad Bhat vs. Govt. of J&K). The High Court ruled in favor of Tramboo, directing the authorities to assign a J&K registration mark without charging the 9% tax. However, the government was allowed to seek a refund of the original tax from Haryana.",2025-06-07T16:21:09Z,0,Neutral,0.9087271094322205,Neutral
UgzdVpKNrwRAJyM2mcd4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Every Indian should be able to use his own vehicle equally everywhere., A law that states that a vehicle registered in one state cannot be used in another state., Such arbitrary laws are a disgrace to the country.",2025-12-11T16:00:35Z,0,Negative,0.6240294575691223,Negative
Ugw8XaUHe56zFWDfua14AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"One bharat, Refund my road tax. Gaddho me gaadi chalti hai. Bich bich me road aata hai 😂",2025-06-07T13:09:04Z,0,Negative,0.6392641663551331,Negative
Ugy1Nd5VrFxVpigCfiV4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Refund was given by state govt... #read the case ....Case 1 Refund of rto JK , taken by govt itself The case Ishfaq Ahmad Tramboo vs. UT of J&K (decided on August 9, 2024) involved a dispute over the demand for 9% of the vehicle's declared value as a condition for assigning a new registration mark in Jammu & Kashmir. The petitioner, who had registered his vehicle in Haryana, brought it to J&K and sought re-registration. Authorities demanded a tax, which he challenged based on a prior Division Bench ruling (Zahoor Ahmad Bhat vs. Govt. of J&K). The High Court ruled in favor of Tramboo, directing the authorities to assign a J&K registration mark without charging the 9% tax. However, the government was allowed to seek a refund of the original tax from Haryana. 😊😊😊😊",2025-06-07T16:21:17Z,0,Neutral,0.9087271094322205,Neutral
UgzUYfyaaatQ5fIbRgR4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,1 bharat 1 road tax..,2025-05-02T08:38:15Z,0,Neutral,0.7827122211456299,Neutral
Ugy7FRgGFm9rpz23O-R4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,#1bharat1tax,2025-04-29T02:59:43Z,0,Neutral,0.8007137775421143,Neutral
UgyhVK5Zwa9CnTZt40d4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Why don't keep it simple, just take 2 years road tax while purchase, and after that keep it like prepaid recharge based on where you like to drive your car and add the details to M-parivahan",2025-02-20T09:46:05Z,0,Neutral,0.8635079264640808,Neutral
UgxUCMDK8ln0BNN-z154AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,one nation one road tax,2024-12-11T06:04:01Z,0,Neutral,0.7168518900871277,Neutral
UgyT2dD83lomBBgVEyt4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Road tax to hona hi nehi chahiye. Ager ho to toll tax nehi hona chahiye.,2024-10-31T10:52:15Z,0,Neutral,0.6572582125663757,Neutral
UgxXx6E7GOkyoWHjxqF4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Bkc tax bharo. Fir tax pe tax bharo. Fir jo tax pe tax bhara, uspe tax bharo.",2024-10-12T22:42:36Z,0,Neutral,0.7489728331565857,Neutral
UgzR9MIbplrhlnb9fjl4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Hmare opinion se kaddu kiso govt ko fark padta hai. Karna whi hi jo inko kamai la k de,2024-12-14T13:29:54Z,0,Neutral,0.6693512201309204,Neutral
Ugx6hmIaMmO4FM1HOQZ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,I am fine paying Yearly tax,2026-02-04T09:42:18Z,0,Neutral,0.5172668695449829,Neutral
UgxMgjdD9QbPnNSe-zF4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,We work only to pay tax...,2024-11-08T17:16:31Z,0,Neutral,0.49170562624931335,Neutral
UgxdO6vqIRWy6fcQEcB4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,why both road tax and toll tax!??,2024-09-27T14:04:02Z,0,Negative,0.7259225249290466,Negative
UgzuYngGc5TraUz9ZCl4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Nahi hoga. Then how government and its staff will earn.,2025-06-21T03:56:10Z,0,Neutral,0.85477215051651,Neutral
UgyUeMa-NubfJv8vtJ94AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Jaise Bengal me system hai ki aap new car par 5 saal ke liye car registration karayenge yaa life time tax paid karenge!! Suppose 5 saal wali scheme lete hai phir uske baad life time tax karate hai . Ab aap mujhe yeh batao ki jo life time tax paid hua hai woh refund ho skta hai yaa nhi,2025-02-25T12:05:44Z,0,Neutral,0.6817649006843567,Neutral
UgxLJ1pEh8am5x_bSdJ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Tax lu raat bhar and development kru _____ bhar. Indian govt,2024-11-23T05:38:54Z,0,Neutral,0.6869046688079834,Neutral
Ugx92SHUe_wjer03T514AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,#1nation1tax,2025-04-29T02:59:26Z,0,Neutral,0.8131726980209351,Neutral
UgxN_9PYCH6jbqJApK94AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"No road tax , because they took talk tax, challan tax , petrol tax, etc",2024-09-12T07:39:20Z,0,Neutral,0.6784123778343201,Neutral
UgyVDH5VaBYZkM240jB4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Tax only after roads are proper how about that,2025-11-04T11:43:48Z,0,Neutral,0.5790536403656006,Neutral
Ugydau6VfCG7bLz3uD54AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Loot ne ke dhande bana rakha hai govt. ne.,2025-06-08T07:24:15Z,0,Neutral,0.795090913772583,Neutral
Ugy0bLQBokXX0YDxgK54AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,No Tax✅️,2024-12-28T15:26:16Z,0,Neutral,0.788855254650116,Neutral
Ugyn_iLezSeTziNDdMR4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Ye kabhi nahi hoga. Hamari govt sirf lena jaanti Hai.,2025-05-08T11:35:28Z,0,Neutral,0.7218097448348999,Neutral
UgxIno66phRLQYyiZLN4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Uniform road tax... You think states will let go of their cash cow?,2024-11-02T09:01:12Z,0,Neutral,0.6858018040657043,Neutral
UgxSLUKteCxjKnDWg_N4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Me toh kehta hoon road tax hi band kardo. Should ask road fund from the gst we have paid. Tolls are already collected.,2024-12-08T20:34:36Z,0,Neutral,0.7541561126708984,Neutral
UgyumCyIyDwiDjuXl4h4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,BH is only for govt employees,2025-08-27T09:02:21Z,0,Neutral,0.6473188996315002,Neutral
Ugx81WL3CdJBA9IrWmF4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Administration ki gunda gardi hai yeh bas aur kuch nahi.... Sab middle class k liye laws bante,2024-11-03T07:30:15Z,0,Neutral,0.6449084877967834,Neutral
UgzNUsJPT-VeWaD-jBZ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"If there is GST then why do we also pay road tax, Double taxation?",2025-12-04T03:36:14Z,0,Neutral,0.5322872400283813,Neutral
Ugwx_0syIlKbivQNp614AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"All states avoid BH since they do not get the tax. But guess what, the law has a grey area and states if the vehicle is in the new state for a year then the RTO must change. Well, take a trip out of state before the year ends and show toll receipts as proof. Hire a lawyer if police still forces you to pay tax!",2026-01-15T05:35:41Z,0,Negative,0.488355815410614,Negative
Ugw5w9MjC2Nl3a8pNG94AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,But if someone pays lifetime Road tax then,2025-10-17T09:26:38Z,0,Neutral,0.7780966758728027,Neutral
UgzKOeb4Bk7Ruq4nuk14AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Road Tax deke v Road ni mil rhi 🤣🤣🤣,2025-05-26T10:45:51Z,0,Neutral,0.7165157198905945,Neutral
UgxfcUgCCCQDJ34sgad4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Their is no use if i comments regarding this subject...it should solve from state government and central government bro 😂,2024-12-11T15:59:19Z,0,Negative,0.5542206764221191,Negative
Ugw_j3K7rU4gZcTKnyd4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,One road tax should apply,2025-05-24T06:33:16Z,0,Neutral,0.7775660753250122,Neutral
UgxUCR5vHJ0OOdXh5BJ4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"""म्हणजे"" state ka road tax lagane ka formula म्हंटला का? 😂",2024-12-27T06:31:36Z,0,Neutral,0.7260515093803406,Neutral
UgywIHCFuvUqLk9GAmF4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,When we income tax why not one road tax,2024-12-15T02:09:05Z,0,Neutral,0.6935272812843323,Neutral
UgwOR0ca5Ok0juk3M8N4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,United by States 🚩 Divided by Tax 💰,2024-10-22T15:59:26Z,0,Neutral,0.8730801343917847,Neutral
Ugz_LlGp5-TLpxek9294AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,INDIA me middle class ke liye sirf TAX he hisse ata h,2024-11-07T18:46:13Z,0,Neutral,0.7009611129760742,Neutral
UgzFZEMeCuswdGz-3Gt4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Road tax itself is a scam😅😅😅😅😅,2025-03-08T10:58:50Z,0,Negative,0.8524837493896484,Negative
UgxF14gOgPAiWNEzaal4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,#onebharatonetax,2025-04-29T02:59:59Z,0,Neutral,0.7992758750915527,Neutral
UgxkUbWaGwPPcifHXft4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,30days life time tax pay ???? Us it real,2025-06-25T06:42:50Z,0,Neutral,0.496422678232193,Neutral
UgzdUG1sSWvUcOVhwKt4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,INDIA- One Road tax,2024-11-02T17:53:21Z,0,Neutral,0.7633222937583923,Neutral
UgwIK8bWfqm34i1_Q_N4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Indian tax system yani ki chaukidar tax system yani ki mission loot Lo India,2024-09-16T07:12:42Z,0,Negative,0.783401608467102,Negative
UgyYbD7MdvYc3DL-tQp4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Government dwara Janata ko kaise luta jaega,2024-11-10T10:37:53Z,0,Neutral,0.7142581343650818,Neutral
UgzvgWG6iGwhAISHb614AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,"Arey bhai yeh nahi karengi Government .double tax nahi bharenge toh Ministers aur Politicians janata ke paise se aish kaise karenge???😢😢😢😢 Abhi Atma Nirbhar ho jao aur Khud hi One road tax bharo.ya jo state mein jao ,waha se gaddi le lo. 😢😢😢😢",2025-05-04T09:11:03Z,0,Negative,0.7462040185928345,Negative
Ugx93Uh7NNgu0CC5OlF4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,No road tax only😂😂😂,2025-02-03T04:16:00Z,0,Neutral,0.6757598519325256,Neutral
UgzjFqUtvHLTzXA4ZFV4AaABAg,OFwYjgy2Nio,"One Nation, One Road Tax! 💵 #cars24",Cars24,Isi liye govt. Se tax chupata hain sab log. Cars are essential in life. Why so much tax on that,2025-12-26T05:21:39Z,0,Neutral,0.5491512417793274,Neutral
